year.x	author.x	title.x	filename.x	year.y	author.y	title.y	filename.y	same.author	train.or.test	case.id	answer	author.seen
1890	amd	algiop	1890-amd-algiop	1905	amd	hgaah	1905-amd-hgaah	TRUE	train	1890-amd-algiop 1905-amd-hgaah	1	TRUE
1850	sw	www-v2	1850-sw-www-v2	1877	sw	d	1877-sw-d	TRUE	train	1850-sw-www-v2 1877-sw-d	1	TRUE
1898	ga	tvr	1898-ga-tvr	1908	wdh	far	1908-wdh-far	FALSE	train	1898-ga-tvr 1908-wdh-far	0	TRUE
1889	wdh	ahonf-v1	1889-wdh-ahonf-v1	1910	wdh	ii	1910-wdh-ii	TRUE	train	1889-wdh-ahonf-v1 1910-wdh-ii	1	TRUE
1874	wdh	afc	1874-wdh-afc	1890	tsa	absal	1890-tsa-absal	FALSE	train	1874-wdh-afc 1890-tsa-absal	0	TRUE
1884	amd	ootw	1884-amd-ootw	1903	amd	hgs	1903-amd-hgs	TRUE	train	1884-amd-ootw 1903-amd-hgs	1	TRUE
1873	mt	tga-c	1873-mt-tga-c	1896	wdh	tlatlh	1896-wdh-tlatlh	FALSE	train	1873-mt-tga-c 1896-wdh-tlatlh	0	TRUE
1877	wdh	aca	1877-wdh-aca	1884	es	b	1884-es-b	FALSE	train	1877-wdh-aca 1884-es-b	0	TRUE
1867	wta	saf	1867-wta-saf	1876	sw	tgoc-c	1876-sw-tgoc-c	FALSE	train	1867-wta-saf 1876-sw-tgoc-c	0	TRUE
1864	sw	mh-v2	1864-sw-mh-v2	1880	cfw	rtk	1880-cfw-rtk	FALSE	train	1864-sw-mh-v2 1880-cfw-rtk	0	TRUE
1851	tsa	wftw	1851-tsa-wftw	1896	mh	tsoahh	1896-mh-tsoahh	FALSE	train	1851-tsa-wftw 1896-mh-tsoahh	0	TRUE
1873	wdh	aca	1873-wdh-aca	1889	lma	ll-v3	1889-lma-ll-v3	FALSE	train	1873-wdh-aca 1889-lma-ll-v3	0	TRUE
1900	amd	algiow	1900-amd-algiow	1905	amd	hgaah	1905-amd-hgaah	TRUE	train	1900-amd-algiow 1905-amd-hgaah	1	TRUE
1871	amd	ks	1871-amd-ks	1873	amd	hn	1873-amd-hn	TRUE	train	1871-amd-ks 1873-amd-hn	1	TRUE
1880	sw	teoac	1880-sw-teoac	1914	hm	taok	1914-hm-taok	FALSE	train	1880-sw-teoac 1914-hm-taok	0	TRUE
1877	amd	fhtm	1877-amd-fhtm	1879	sw	md	1879-sw-md	FALSE	train	1877-amd-fhtm 1879-sw-md	0	TRUE
1879	wdh	tlofa	1879-wdh-tlofa	1889	wdh	ahonf-v2	1889-wdh-ahonf-v2	TRUE	train	1879-wdh-tlofa 1889-wdh-ahonf-v2	1	TRUE
1871	wdh	ss	1871-wdh-ss	1896	wdh	tlatlh	1896-wdh-tlatlh	TRUE	train	1871-wdh-ss 1896-wdh-tlatlh	1	TRUE
1876	lma	rib	1876-lma-rib	1914	hm	taok	1914-hm-taok	FALSE	train	1876-lma-rib 1914-hm-taok	0	TRUE
1877	sw	pn-?	1877-sw-pn-?	1897	wdh	soo	1897-wdh-soo	FALSE	train	1877-sw-pn-? 1897-wdh-soo	0	TRUE
1880	cfw	rtk	1880-cfw-rtk	1908	wdh	rhao	1908-wdh-rhao	FALSE	train	1880-cfw-rtk 1908-wdh-rhao	0	TRUE
1847	tsa	tm-ia	1847-tsa-tm-ia	1910	wdh	ii	1910-wdh-ii	FALSE	train	1847-tsa-tm-ia 1910-wdh-ii	0	TRUE
1867	wta	ba	1867-wta-ba	1871	wta	utb	1871-wta-utb	TRUE	train	1867-wta-ba 1871-wta-utb	1	TRUE
1907	rwc	tys	1907-rwc-tys	1919	rwc	tct	1919-rwc-tct	TRUE	train	1907-rwc-tys 1919-rwc-tct	1	TRUE
1855	tsa	tgtc	1855-tsa-tgtc	1875	mh	blat-nf	1875-mh-blat-nf	FALSE	train	1855-tsa-tgtc 1875-mh-blat-nf	0	TRUE
1873	wdh	aca	1873-wdh-aca	1875	mh	blat-nf	1875-mh-blat-nf	FALSE	train	1873-wdh-aca 1875-mh-blat-nf	0	TRUE
1902	rwc	tmop	1902-rwc-tmop	1907	rwc	tys	1907-rwc-tys	TRUE	train	1902-rwc-tmop 1907-rwc-tys	1	TRUE
1856	sw	hots	1856-sw-hots	1864	sw	mh	1864-sw-mh	TRUE	train	1856-sw-hots 1864-sw-mh	1	TRUE
1866	sw	twwfe	1866-sw-twwfe	1871	sw	o	1871-sw-o	TRUE	train	1866-sw-twwfe 1871-sw-o	1	TRUE
1876	lma	rib	1876-lma-rib	1907	amd	hgs	1907-amd-hgs	FALSE	train	1876-lma-rib 1907-amd-hgs	0	TRUE
1847	tsa	tm-ia	1847-tsa-tm-ia	1915	hm	tvitf	1915-hm-tvitf	FALSE	train	1847-tsa-tm-ia 1915-hm-tvitf	0	TRUE
1872	cdw	s	1872-cdw-s	1895	rwc	tkiy	1895-rwc-tkiy	FALSE	train	1872-cdw-s 1895-rwc-tkiy	0	TRUE
1852	tsa	hhalp	1852-tsa-hhalp	1868	tsa	aasaos	1868-tsa-aasaos	TRUE	train	1852-tsa-hhalp 1868-tsa-aasaos	1	TRUE
1879	amd	hm	1879-amd-hm	1913	amd	trhcag	1913-amd-trhcag	TRUE	train	1879-amd-hm 1913-amd-trhcag	1	TRUE
1881	amd	awi	1881-amd-awi	1901	amd	algino	1901-amd-algino	TRUE	train	1881-amd-awi 1901-amd-algino	1	TRUE
1889	wdh	ahonf-v1	1889-wdh-ahonf-v1	1894	wta	ab	1894-wta-ab	FALSE	train	1889-wdh-ahonf-v1 1894-wta-ab	0	TRUE
1903	hm	tgc	1903-hm-tgc	1911	hm	tcfb	1911-hm-tcfb	TRUE	train	1903-hm-tgc 1911-hm-tcfb	1	TRUE
1871	sw	o	1871-sw-o	1881	sw	aloc	1881-sw-aloc	TRUE	train	1871-sw-o 1881-sw-aloc	1	TRUE
1893	amd	itkc	1893-amd-itkc	1905	amd	algiosf	1905-amd-algiosf	TRUE	train	1893-amd-itkc 1905-amd-algiosf	1	TRUE
1902	ga	tc	1902-ga-tc	1922	ga	sf	1922-ga-sf	TRUE	train	1902-ga-tc 1922-ga-sf	1	TRUE
1893	wdh	tcob	1893-wdh-tcob	1908	wdh	rhao	1908-wdh-rhao	TRUE	train	1893-wdh-tcob 1908-wdh-rhao	1	TRUE
1856	tsa	woc	1856-tsa-woc	1915	hm	tvitf	1915-hm-tvitf	FALSE	train	1856-tsa-woc 1915-hm-tvitf	0	TRUE
1871	wdh	twj	1871-wdh-twj	1915	wdh	tdots	1915-wdh-tdots	TRUE	train	1871-wdh-twj 1915-wdh-tdots	1	TRUE
1876	wta	ltf	1876-wta-ltf	1902	rwc	tmaa	1902-rwc-tmaa	FALSE	train	1876-wta-ltf 1902-rwc-tmaa	0	TRUE
1851	tsa	lilfawwrt	1851-tsa-lilfawwrt	1864	sw	mh-v2	1864-sw-mh-v2	FALSE	train	1851-tsa-lilfawwrt 1864-sw-mh-v2	0	TRUE
1875	amd	da	1875-amd-da	1907	amd	hgs	1907-amd-hgs	TRUE	train	1875-amd-da 1907-amd-hgs	1	TRUE
1864	sw	mh	1864-sw-mh	1876	wta	ltf	1876-wta-ltf	FALSE	train	1864-sw-mh 1876-wta-ltf	0	TRUE
1868	wta	fof	1868-wta-fof	1893	lma	ct	1893-lma-ct	FALSE	train	1868-wta-fof 1893-lma-ct	0	TRUE
1908	wdh	far	1908-wdh-far	1910	wdh	ii	1910-wdh-ii	TRUE	train	1908-wdh-far 1910-wdh-ii	1	TRUE
1850	sw	www-v2	1850-sw-www-v2	1881	sw	aloc	1881-sw-aloc	TRUE	train	1850-sw-www-v2 1881-sw-aloc	1	TRUE
1867	wdh	ij	1867-wdh-ij	1881	cdw	wi-2	1881-cdw-wi-2	FALSE	train	1867-wdh-ij 1881-cdw-wi-2	0	TRUE
1894	amd	iwrt	1894-amd-iwrt	1906	amd	algioq	1906-amd-algioq	TRUE	train	1894-amd-iwrt 1906-amd-algioq	1	TRUE
1854	lma	ff	1854-lma-ff	1912	rwc	tbol	1912-rwc-tbol	FALSE	train	1854-lma-ff 1912-rwc-tbol	0	TRUE
1902	amd	algiod	1902-amd-algiod	1913	amd	amc	1913-amd-amc	TRUE	train	1902-amd-algiod 1913-amd-amc	1	TRUE
1892	wdh	tqom	1892-wdh-tqom	1898	wdh	aoec	1898-wdh-aoec	TRUE	train	1892-wdh-tqom 1898-wdh-aoec	1	TRUE
1870	wta	dad	1870-wta-dad	1894	cfw	hc	1894-cfw-hc	FALSE	train	1870-wta-dad 1894-cfw-hc	0	TRUE
1877	sw	pn-?	1877-sw-pn-?	1902	rwc	tmaa	1902-rwc-tmaa	FALSE	train	1877-sw-pn-? 1902-rwc-tmaa	0	TRUE
1874	amd	towwlias	1874-amd-towwlias	1903	amd	hgs	1903-amd-hgs	TRUE	train	1874-amd-towwlias 1903-amd-hgs	1	TRUE
1871	sw	o	1871-sw-o	1906	amd	ael	1906-amd-ael	FALSE	train	1871-sw-o 1906-amd-ael	0	TRUE
1871	amd	ks	1871-amd-ks	1873	mh	j	1873-mh-j	FALSE	train	1871-amd-ks 1873-mh-j	0	TRUE
1898	amd	algiob	1898-amd-algiob	1914	amd	tgamm	1914-amd-tgamm	TRUE	train	1898-amd-algiob 1914-amd-tgamm	1	TRUE
1874	cdw	batsot	1874-cdw-batsot	1888	es	e	1888-es-e	FALSE	train	1874-cdw-batsot 1888-es-e	0	TRUE
1864	sw	toh	1864-sw-toh	1905	amd	algiosf	1905-amd-algiosf	FALSE	train	1864-sw-toh 1905-amd-algiosf	0	TRUE
1851	tsa	wftw	1851-tsa-wftw	1899	cdw	tf	1899-cdw-tf	FALSE	train	1851-tsa-wftw 1899-cdw-tf	0	TRUE
1903	amd	algiosl	1903-amd-algiosl	1905	hm	ham-sh	1905-hm-ham-sh	FALSE	train	1903-amd-algiosl 1905-hm-ham-sh	0	TRUE
1875	mh	blat-nf	1875-mh-blat-nf	1880	mh	lipp-nf	1880-mh-lipp-nf	TRUE	train	1875-mh-blat-nf 1880-mh-lipp-nf	1	TRUE
1859	tsa	tacoah	1859-tsa-tacoah	1917	ew	s	1917-ew-s	FALSE	train	1859-tsa-tacoah 1917-ew-s	0	TRUE
1874	wdh	afc	1874-wdh-afc	1889	wdh	ahonf-v2	1889-wdh-ahonf-v2	TRUE	train	1874-wdh-afc 1889-wdh-ahonf-v2	1	TRUE
1847	tsa	tm-ia	1847-tsa-tm-ia	1852	tsa	ml	1852-tsa-ml	TRUE	train	1847-tsa-tm-ia 1852-tsa-ml	1	TRUE
1873	tsa	ca	1873-tsa-ca	1875	tsa	dowithoaf	1875-tsa-dowithoaf	TRUE	train	1873-tsa-ca 1875-tsa-dowithoaf	1	TRUE
1871	wdh	twj	1871-wdh-twj	1881	wdh	dbp	1881-wdh-dbp	TRUE	train	1871-wdh-twj 1881-wdh-dbp	1	TRUE
1893	amd	itkc	1893-amd-itkc	1909	amd	algiop	1909-amd-algiop	TRUE	train	1893-amd-itkc 1909-amd-algiop	1	TRUE
1868	wta	fof	1868-wta-fof	1894	wta	its	1894-wta-its	TRUE	train	1868-wta-fof 1894-wta-its	1	TRUE
1910	hm	sh	1910-hm-sh	1920	hm	tpm	1920-hm-tpm	TRUE	train	1910-hm-sh 1920-hm-tpm	1	TRUE
1852	sw	q	1852-sw-q	1883	amd	wkm	1883-amd-wkm	FALSE	train	1852-sw-q 1883-amd-wkm	0	TRUE
1897	mt	fte	1897-mt-fte	1909	wdh	sec	1909-wdh-sec	FALSE	train	1897-mt-fte 1909-wdh-sec	0	TRUE
1889	wdh	ahonf-v2	1889-wdh-ahonf-v2	1910	wdh	ii	1910-wdh-ii	TRUE	train	1889-wdh-ahonf-v2 1910-wdh-ii	1	TRUE
1876	sw	tgoc-c	1876-sw-tgoc-c	1880	sw	teoac	1880-sw-teoac	TRUE	train	1876-sw-tgoc-c 1880-sw-teoac	1	TRUE
1889	mt	acyikac	1889-mt-acyikac	1912	hm	tpoh	1912-hm-tpoh	FALSE	train	1889-mt-acyikac 1912-hm-tpoh	0	TRUE
1871	wta	utb	1871-wta-utb	1893	wta	avu	1893-wta-avu	TRUE	train	1871-wta-utb 1893-wta-avu	1	TRUE
1880	cdw	mwotn	1880-cdw-mwotn	1895	cfw	daois	1895-cfw-daois	FALSE	train	1880-cdw-mwotn 1895-cfw-daois	0	TRUE
1906	amd	ael	1906-amd-ael	1912	amd	tcitlorh	1912-amd-tcitlorh	TRUE	train	1906-amd-ael 1912-amd-tcitlorh	1	TRUE
1867	wta	ba	1867-wta-ba	1877	sw	pn-?	1877-sw-pn-?	FALSE	train	1867-wta-ba 1877-sw-pn-?	0	TRUE
1874	cdw	batsot	1874-cdw-batsot	1903	wdh	qs	1903-wdh-qs	FALSE	train	1874-cdw-batsot 1903-wdh-qs	0	TRUE
1851	tsa	wt	1851-tsa-wt	1889	lma	ll-v3	1889-lma-ll-v3	FALSE	train	1851-tsa-wt 1889-lma-ll-v3	0	TRUE
1873	mh	j	1873-mh-j	1880	mh	lipp-nf	1880-mh-lipp-nf	TRUE	train	1873-mh-j 1880-mh-lipp-nf	1	TRUE
1896	rwc	tmoc	1896-rwc-tmoc	1899	cdw	tf	1899-cdw-tf	FALSE	train	1896-rwc-tmoc 1899-cdw-tf	0	TRUE
1914	hm	taok	1914-hm-taok	1919	ga	ta	1919-ga-ta	FALSE	train	1914-hm-taok 1919-ga-ta	0	TRUE
1906	ga	r	1906-ga-r	1909	amd	hgt	1909-amd-hgt	FALSE	train	1906-ga-r 1909-amd-hgt	0	TRUE
1872	tsa	tyiamt	1872-tsa-tyiamt	1902	rwc	tmop	1902-rwc-tmop	FALSE	train	1872-tsa-tyiamt 1902-rwc-tmop	0	TRUE
1901	wdh	apopl	1901-wdh-apopl	1909	wdh	sec	1909-wdh-sec	TRUE	train	1901-wdh-apopl 1909-wdh-sec	1	TRUE
1860	tsa	tah	1860-tsa-tah	1904	rwc	tr	1904-rwc-tr	FALSE	train	1860-tsa-tah 1904-rwc-tr	0	TRUE
1867	wdh	ij	1867-wdh-ij	1873	wdh	aca	1873-wdh-aca	TRUE	train	1867-wdh-ij 1873-wdh-aca	1	TRUE
1852	tsa	ml	1852-tsa-ml	1912	rwc	tbol	1912-rwc-tbol	FALSE	train	1852-tsa-ml 1912-rwc-tbol	0	TRUE
1868	wta	osb	1868-wta-osb	1880	mh	lipp-nf	1880-mh-lipp-nf	FALSE	train	1868-wta-osb 1880-mh-lipp-nf	0	TRUE
1894	mt	tet	1894-mt-tet	1903	amd	hbkh	1903-amd-hbkh	FALSE	train	1894-mt-tet 1903-amd-hbkh	0	TRUE
1872	sw	t	1872-sw-t	1898	ga	tvr	1898-ga-tvr	FALSE	train	1872-sw-t 1898-ga-tvr	0	TRUE
1872	sw	t	1872-sw-t	1915	hm	tmdm	1915-hm-tmdm	FALSE	train	1872-sw-t 1915-hm-tmdm	0	TRUE
1870	amd	ktw	1870-amd-ktw	1870	amd	wfah	1870-amd-wfah	TRUE	train	1870-amd-ktw 1870-amd-wfah	1	TRUE
1893	amd	itkc	1893-amd-itkc	1898	amd	algiob	1898-amd-algiob	TRUE	train	1893-amd-itkc 1898-amd-algiob	1	TRUE
1853	tsa	fpotwol	1853-tsa-fpotwol	1866	wta	haw	1866-wta-haw	FALSE	train	1853-tsa-fpotwol 1866-wta-haw	0	TRUE
1885	wdh	is	1885-wdh-is	1886	amd	fohh	1886-amd-fohh	FALSE	train	1885-wdh-is 1886-amd-fohh	0	TRUE
1880	amd	liagc	1880-amd-liagc	1880	cfw	rtk	1880-cfw-rtk	FALSE	train	1880-amd-liagc 1880-cfw-rtk	0	TRUE
1901	rwc	c	1901-rwc-c	1909	mt	efcsvth	1909-mt-efcsvth	FALSE	train	1901-rwc-c 1909-mt-efcsvth	0	TRUE
1902	rwc	tmaa	1902-rwc-tmaa	1911	rwc	j	1911-rwc-j	TRUE	train	1902-rwc-tmaa 1911-rwc-j	1	TRUE
1870	amd	wfah	1870-amd-wfah	1907	amd	hgs	1907-amd-hgs	TRUE	train	1870-amd-wfah 1907-amd-hgs	1	TRUE
1890	amd	algiop	1890-amd-algiop	1914	amd	tgamm	1914-amd-tgamm	TRUE	train	1890-amd-algiop 1914-amd-tgamm	1	TRUE
1868	sw	ditf	1868-sw-ditf	1901	amd	algino	1901-amd-algino	FALSE	train	1868-sw-ditf 1901-amd-algino	0	TRUE
1870	amd	ktw	1870-amd-ktw	1906	amd	ael	1906-amd-ael	TRUE	train	1870-amd-ktw 1906-amd-ael	1	TRUE
1856	sw	hots	1856-sw-hots	1880	amd	liagc	1880-amd-liagc	FALSE	train	1856-sw-hots 1880-amd-liagc	0	TRUE
1879	wdh	tlofa	1879-wdh-tlofa	1902	wdh	tk	1902-wdh-tk	TRUE	train	1879-wdh-tlofa 1902-wdh-tk	1	TRUE
1881	wdh	ami	1881-wdh-ami	1907	wdh	btdatd	1907-wdh-btdatd	TRUE	train	1881-wdh-ami 1907-wdh-btdatd	1	TRUE
1884	wdh	trpsl	1884-wdh-trpsl	1893	wdh	tcob	1893-wdh-tcob	TRUE	train	1884-wdh-trpsl 1893-wdh-tcob	1	TRUE
1881	cdw	cjs	1881-cdw-cjs	1919	rwc	tct	1919-rwc-tct	FALSE	train	1881-cdw-cjs 1919-rwc-tct	0	TRUE
1901	rwc	c	1901-rwc-c	1909	mh	tsoall-a	1909-mh-tsoall-a	FALSE	train	1901-rwc-c 1909-mh-tsoall-a	0	TRUE
1908	amd	algios	1908-amd-algios	1909	amd	hgt	1909-amd-hgt	TRUE	train	1908-amd-algios 1909-amd-hgt	1	TRUE
1896	amd	algiony	1896-amd-algiony	1913	hm	pc	1913-hm-pc	FALSE	train	1896-amd-algiony 1913-hm-pc	0	TRUE
1889	wdh	ahonf-v2	1889-wdh-ahonf-v2	1907	rwc	tys	1907-rwc-tys	FALSE	train	1889-wdh-ahonf-v2 1907-rwc-tys	0	TRUE
1850	sw	www-v2	1850-sw-www-v2	1875	amd	da	1875-amd-da	FALSE	train	1850-sw-www-v2 1875-amd-da	0	TRUE
1870	amd	wfah	1870-amd-wfah	1894	wdh	atfa	1894-wdh-atfa	FALSE	train	1870-amd-wfah 1894-wdh-atfa	0	TRUE
1880	lma	jaj	1880-lma-jaj	1903	wdh	qs	1903-wdh-qs	FALSE	train	1880-lma-jaj 1903-wdh-qs	0	TRUE
1852	tsa	ml	1852-tsa-ml	1894	cfw	hc	1894-cfw-hc	FALSE	train	1852-tsa-ml 1894-cfw-hc	0	TRUE
1905	ga	ttt	1905-ga-ttt	1923	ga	bo	1923-ga-bo	TRUE	train	1905-ga-ttt 1923-ga-bo	1	TRUE
1889	mt	acyikac	1889-mt-acyikac	1891	mt	tac	1891-mt-tac	TRUE	train	1889-mt-acyikac 1891-mt-tac	1	TRUE
1868	sw	d	1868-sw-d	1884	amd	ootw	1884-amd-ootw	FALSE	train	1868-sw-d 1884-amd-ootw	0	TRUE
1905	hm	tpe	1905-hm-tpe	1915	hm	tvitf	1915-hm-tvitf	TRUE	train	1905-hm-tpe 1915-hm-tvitf	1	TRUE
1884	amd	ootw	1884-amd-ootw	1911	hm	tcfb	1911-hm-tcfb	FALSE	train	1884-amd-ootw 1911-hm-tcfb	0	TRUE
1871	wdh	ss	1871-wdh-ss	1872	cdw	s	1872-cdw-s	FALSE	train	1871-wdh-ss 1872-cdw-s	0	TRUE
1889	wdh	ahonf-v1	1889-wdh-ahonf-v1	1909	wdh	sec	1909-wdh-sec	TRUE	train	1889-wdh-ahonf-v1 1909-wdh-sec	1	TRUE
1883	amd	fgh	1883-amd-fgh	1909	amd	algiop	1909-amd-algiop	TRUE	train	1883-amd-fgh 1909-amd-algiop	1	TRUE
1870	wta	pap	1870-wta-pap	1896	rwc	tmoc	1896-rwc-tmoc	FALSE	train	1870-wta-pap 1896-rwc-tmoc	0	TRUE
1866	sw	twwfe	1866-sw-twwfe	1876	sw	wh-c	1876-sw-wh-c	TRUE	train	1866-sw-twwfe 1876-sw-wh-c	1	TRUE
1883	amd	fgh	1883-amd-fgh	1920	hm	tpm	1920-hm-tpm	FALSE	train	1883-amd-fgh 1920-hm-tpm	0	TRUE
1897	mt	fte	1897-mt-fte	1898	amd	algiob	1898-amd-algiob	FALSE	train	1897-mt-fte 1898-amd-algiob	0	TRUE
1867	wdh	vl	1867-wdh-vl	1895	wdh	mlp	1895-wdh-mlp	TRUE	train	1867-wdh-vl 1895-wdh-mlp	1	TRUE
1873	mt	tga-c	1873-mt-tga-c	1888	ga	wdmc	1888-ga-wdmc	FALSE	train	1873-mt-tga-c 1888-ga-wdmc	0	TRUE
1864	sw	toh	1864-sw-toh	1897	mt	fte	1897-mt-fte	FALSE	train	1864-sw-toh 1897-mt-fte	0	TRUE
1872	tsa	tyiamt	1872-tsa-tyiamt	1877	tsa	tsatu	1877-tsa-tsatu	TRUE	train	1872-tsa-tyiamt 1877-tsa-tsatu	1	TRUE
1897	amd	hpitw	1897-amd-hpitw	1910	hm	sh	1910-hm-sh	FALSE	train	1897-amd-hpitw 1910-hm-sh	0	TRUE
1884	wdh	trpsl	1884-wdh-trpsl	1898	wdh	aoec	1898-wdh-aoec	TRUE	train	1884-wdh-trpsl 1898-wdh-aoec	1	TRUE
1894	wdh	atfa	1894-wdh-atfa	1907	wdh	btdatd	1907-wdh-btdatd	TRUE	train	1894-wdh-atfa 1907-wdh-btdatd	1	TRUE
1906	amd	algioq	1906-amd-algioq	1907	amd	hgs	1907-amd-hgs	TRUE	train	1906-amd-algioq 1907-amd-hgs	1	TRUE
1898	ga	tvr	1898-ga-tvr	1905	ga	tbitf	1905-ga-tbitf	TRUE	train	1898-ga-tvr 1905-ga-tbitf	1	TRUE
1872	cdw	bs	1872-cdw-bs	1912	rwc	tbol	1912-rwc-tbol	FALSE	train	1872-cdw-bs 1912-rwc-tbol	0	TRUE
1899	mh	wgwn	1899-mh-wgwn	1921	ga	sil	1921-ga-sil	FALSE	train	1899-mh-wgwn 1921-ga-sil	0	TRUE
1868	amd	sa	1868-amd-sa	1909	amd	algiop	1909-amd-algiop	TRUE	train	1868-amd-sa 1909-amd-algiop	1	TRUE
1874	cdw	batsot	1874-cdw-batsot	1880	cdw	mwotn	1880-cdw-mwotn	TRUE	train	1874-cdw-batsot 1880-cdw-mwotn	1	TRUE
1873	amd	hn	1873-amd-hn	1908	amd	algios	1908-amd-algios	TRUE	train	1873-amd-hn 1908-amd-algios	1	TRUE
1863	mh	h-ia	1863-mh-h-ia	1908	ga	tgi	1908-ga-tgi	FALSE	train	1863-mh-h-ia 1908-ga-tgi	0	TRUE
1856	sw	hots	1856-sw-hots	1866	sw	twwfe	1866-sw-twwfe	TRUE	train	1856-sw-hots 1866-sw-twwfe	1	TRUE
1893	amd	itkc	1893-amd-itkc	1896	amd	algiony	1896-amd-algiony	TRUE	train	1893-amd-itkc 1896-amd-algiony	1	TRUE
1864	sw	mh-v2	1864-sw-mh-v2	1877	sw	pn	1877-sw-pn	TRUE	train	1864-sw-mh-v2 1877-sw-pn	1	TRUE
1873	amd	hn	1873-amd-hn	1880	lma	jaj	1880-lma-jaj	FALSE	train	1873-amd-hn 1880-lma-jaj	0	TRUE
1903	amd	hgs	1903-amd-hgs	1913	amd	trhcag	1913-amd-trhcag	TRUE	train	1903-amd-hgs 1913-amd-trhcag	1	TRUE
1865	tsa	nbm	1865-tsa-nbm	1918	ew	tm-sh	1918-ew-tm-sh	FALSE	train	1865-tsa-nbm 1918-ew-tm-sh	0	TRUE
1881	cdw	cjs	1881-cdw-cjs	1903	wdh	qs	1903-wdh-qs	FALSE	train	1881-cdw-cjs 1903-wdh-qs	0	TRUE
1881	sw	aloc	1881-sw-aloc	1904	amd	algic	1904-amd-algic	FALSE	train	1881-sw-aloc 1904-amd-algic	0	TRUE
1864	sw	mh	1864-sw-mh	1868	sw	d	1868-sw-d	TRUE	train	1864-sw-mh 1868-sw-d	1	TRUE
1894	amd	iwrt	1894-amd-iwrt	1896	amd	algiony	1896-amd-algiony	TRUE	train	1894-amd-iwrt 1896-amd-algiony	1	TRUE
1847	tsa	tm-ia	1847-tsa-tm-ia	1859	tsa	tacoah	1859-tsa-tacoah	TRUE	train	1847-tsa-tm-ia 1859-tsa-tacoah	1	TRUE
1874	haj	rftr	1874-haj-rftr	1893	haj	dtn	1893-haj-dtn	TRUE	test	1874-haj-rftr 1893-haj-dtn	1	FALSE
1894	espw	asl	1894-espw-asl	1903	ew	ivatg	1903-ew-ivatg	FALSE	test	1894-espw-asl 1903-ew-ivatg	0	TRUE
1854	hbs	smofl	1854-hbs-smofl	1895	ab	mgtonel	1895-ab-mgtonel	FALSE	test	1854-hbs-smofl 1895-ab-mgtonel	0	FALSE
1884	ab	sbts	1884-ab-sbts	1910	ab	jwf	1910-ab-jwf	TRUE	test	1884-ab-sbts 1910-ab-jwf	1	FALSE
1852	hbs	utc	1852-hbs-utc	1909	hj	ih	1909-hj-ih	FALSE	test	1852-hbs-utc 1909-hj-ih	0	FALSE
1883	fmc	dc	1883-fmc-dc	1900	fmc	itpotk	1900-fmc-itpotk	TRUE	test	1883-fmc-dc 1900-fmc-itpotk	1	FALSE
1870	haj	rar	1870-haj-rar	1879	haj	ttb	1879-haj-ttb	TRUE	test	1870-haj-rar 1879-haj-ttb	1	FALSE
1869	wta	dtr	1869-wta-dtr	1883	espw	btg	1883-espw-btg	FALSE	test	1869-wta-dtr 1883-espw-btg	0	TRUE
1906	rwc	ttolp	1906-rwc-ttolp	1911	rwc	tcl	1911-rwc-tcl	TRUE	test	1906-rwc-ttolp 1911-rwc-tcl	1	TRUE
1898	hj	itc	1898-hj-itc	1910	ew	tomag	1910-ew-tomag	FALSE	test	1898-hj-itc 1910-ew-tomag	0	TRUE
1893	espw	dm	1893-espw-dm	1896	espw	cfal	1896-espw-cfal	TRUE	test	1893-espw-dm 1896-espw-cfal	1	FALSE
1869	espw	mwag	1869-espw-mwag	1887	espw	tgb	1887-espw-tgb	TRUE	test	1869-espw-mwag 1887-espw-tgb	1	FALSE
1895	ab	mgtonel	1895-ab-mgtonel	1907	ab	rm	1907-ab-rm	TRUE	test	1895-ab-mgtonel 1907-ab-rm	1	FALSE
1872	wta	lb	1872-wta-lb	1881	wta	utr	1881-wta-utr	TRUE	test	1872-wta-lb 1881-wta-utr	1	TRUE
1886	hj	tb	1886-hj-tb	1917	hj	tsotp	1917-hj-tsotp	TRUE	test	1886-hj-tb 1917-hj-tsotp	1	FALSE
1873	hbs	pl	1873-hbs-pl	1897	fmc	aroy	1897-fmc-aroy	FALSE	test	1873-hbs-pl 1897-fmc-aroy	0	FALSE
1866	espw	gcj	1866-espw-gcj	1888	hj	tr	1888-hj-tr	FALSE	test	1866-espw-gcj 1888-hj-tr	0	FALSE
1874	cfw	tac	1874-cfw-tac	1898	us	apom	1898-us-apom	FALSE	test	1874-cfw-tac 1898-us-apom	0	TRUE
1866	espw	gb	1866-espw-gb	1918	us	jh	1918-us-jh	FALSE	test	1866-espw-gb 1918-us-jh	0	FALSE
1910	rwc	tgm	1910-rwc-tgm	1911	rwc	tcl	1911-rwc-tcl	TRUE	test	1910-rwc-tgm 1911-rwc-tcl	1	TRUE
1855	hbs	tmf	1855-hbs-tmf	1873	hbs	pl	1873-hbs-pl	TRUE	test	1855-hbs-tmf 1873-hbs-pl	1	FALSE
1910	ab	jwf	1910-ab-jwf	1910	rwc	tgm	1910-rwc-tgm	FALSE	test	1910-ab-jwf 1910-rwc-tgm	0	TRUE
1881	haj	fcbtp	1881-haj-fcbtp	1899	haj	aoatb	1899-haj-aoatb	TRUE	test	1881-haj-fcbtp 1899-haj-aoatb	1	FALSE
